Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
#country+name,#country+code,#date+year,#indicator+name,#indicator+code,#indicator+value+num
Madagascar,MDG,2008,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,1.85410112359551
Madagascar,MDG,2007,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,1.49238372093023
Madagascar,MDG,2006,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,2.45957317073171
Madagascar,MDG,2005,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,2.57333333333333
Madagascar,MDG,2004,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,1.55569696969697
Madagascar,MDG,2003,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,1.65606451612903
Madagascar,MDG,2002,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,2.291875
Madagascar,MDG,2001,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,1.53706586826347
Madagascar,MDG,2000,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,1.55569696969697
Madagascar,MDG,1999,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,1.31748502994012
Madagascar,MDG,1998,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,2.02472392638037
Madagascar,MDG,1997,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,2.32415492957746
Madagascar,MDG,1996,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,1.95946564885496
Madagascar,MDG,1995,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,1.8736496350365
Madagascar,MDG,1994,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,2.72752066115702
Madagascar,MDG,1993,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,3.667
Madagascar,MDG,1992,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,3.4378125
Madagascar,MDG,1991,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,3.474
Madagascar,MDG,1990,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,3.70820224719101
Madagascar,MDG,1989,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,3.54330708661417
Madagascar,MDG,1988,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,3.97727272727273
Madagascar,MDG,1987,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,2.56410256410256
Madagascar,MDG,1986,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,4.18006430868167
Madagascar,MDG,1985,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,1.04166666666667
Madagascar,MDG,1984,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,2.10970464135021
Madagascar,MDG,1983,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,11.2359550561798
Madagascar,MDG,1982,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,7.22021660649819
Madagascar,MDG,1981,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,7.14285714285714
Madagascar,MDG,1980,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,4.08163265306122
Madagascar,MDG,1979,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,6.14886731391586
Madagascar,MDG,1978,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,3.23741007194245
Madagascar,MDG,1977,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,5.19480519480519
Madagascar,MDG,1976,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,5.53505535055351
Madagascar,MDG,1975,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,3.03030303030303
Madagascar,MDG,1974,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,3.08641975308642
Madagascar,MDG,1973,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,3.07167235494881
Madagascar,MDG,1972,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,4.27350427350427
Madagascar,MDG,1971,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,6.07142857142857
Madagascar,MDG,1970,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,5.66037735849057
Madagascar,MDG,1969,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,6.03448275862069
Madagascar,MDG,1968,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,6.02409638554217
Madagascar,MDG,1967,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,5.21739130434783
Madagascar,MDG,1966,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,6.9620253164557
Madagascar,MDG,1965,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,7.23684210526316
Madagascar,MDG,1964,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,6.81818181818182
Madagascar,MDG,1963,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,8.73015873015873
Madagascar,MDG,1962,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,3.7037037037037
Madagascar,MDG,1961,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,4.12371134020619
Madagascar,MDG,1960,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,11.9266055045872
Madagascar,MDG,2016,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,993.953132629391
Madagascar,MDG,2015,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,1097.80944061279
Madagascar,MDG,2014,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,767.696464538571
Madagascar,MDG,2013,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,686.317138671871
Madagascar,MDG,2012,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,440.875961303711
Madagascar,MDG,2011,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-110.667114257809
Madagascar,MDG,2010,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-379.083358764648
Madagascar,MDG,2009,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-385.36037445068
Madagascar,MDG,2008,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-369.539276123051
Madagascar,MDG,2007,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-391.713371276859
Madagascar,MDG,2006,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-278.444282531738
Madagascar,MDG,2005,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-149.811553955078
Madagascar,MDG,2004,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-173.60066986084
Madagascar,MDG,2003,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-212.51947021484
Madagascar,MDG,2002,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-547.618698120121
Madagascar,MDG,2001,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-41.9768257141113
Madagascar,MDG,2000,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,89.3664207458496
Madagascar,MDG,1999,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,221.660013198849
Madagascar,MDG,1998,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,211.771722793579
Madagascar,MDG,1997,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-192.21590423584
Madagascar,MDG,1996,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-94.1227874755896
Madagascar,MDG,1995,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-28.1818695068396
Madagascar,MDG,1994,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-106.3498878479
Madagascar,MDG,1993,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-114.84138679504
Madagascar,MDG,1992,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-115.313875198361
Madagascar,MDG,1991,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-117.784116744999
Madagascar,MDG,1990,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-22.9882068634033
Madagascar,MDG,1989,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,15890.9165054627
Madagascar,MDG,1988,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,14640.6700582123
Madagascar,MDG,1987,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,18944.3640827484
Madagascar,MDG,1986,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,14523.2550211487
Madagascar,MDG,1985,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,15665.7198870087
Madagascar,MDG,1984,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,15355.0639800873
Madagascar,MDG,1983,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,18732.0269478302
Madagascar,MDG,1982,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,18325.6022587891
Madagascar,MDG,1981,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,16292.5260070648
Madagascar,MDG,1980,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,18357.255274353
Madagascar,MDG,1979,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,21359.2394656372
Madagascar,MDG,1978,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,16374.6065315247
Madagascar,MDG,1977,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,15438.3070730743
Madagascar,MDG,1976,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,13394.9395093994
Madagascar,MDG,1975,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,14937.8913460388
Madagascar,MDG,1974,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,12716.6205940552
Madagascar,MDG,1973,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,14273.7278123016
Madagascar,MDG,1972,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,13282.7238240814
Madagascar,MDG,1971,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,12352.0634843521
Madagascar,MDG,1970,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,20837.9606008072
Madagascar,MDG,2012,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,308.04012906074
Madagascar,MDG,2011,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,308.040129060744
Madagascar,MDG,2010,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,308.040129060743
Madagascar,MDG,2009,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,314.618549830973
Madagascar,MDG,2008,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,207.465613210891
Madagascar,MDG,2007,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,399.819114796578
Madagascar,MDG,2006,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,280.626064767696
Madagascar,MDG,2005,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,503.107219289234
Madagascar,MDG,2004,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,191.045132538017
Madagascar,MDG,2003,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,537.126886944421
Madagascar,MDG,2002,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,179.586082060458
Madagascar,MDG,2001,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,383.845699020243
Madagascar,MDG,2000,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,159.755166917746
Madagascar,MDG,1999,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,182.952006203677
Madagascar,MDG,1998,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,421.170480277979
Madagascar,MDG,1997,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-22.7320813243853
Madagascar,MDG,1996,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-19.5189541733344
Madagascar,MDG,1995,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-8.23210214615728
Madagascar,MDG,1994,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-8.94140899642479
Madagascar,MDG,1993,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-19.4963066839558
Madagascar,MDG,1992,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,28.4157312220584
Madagascar,MDG,1991,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-14.0056808385077
Madagascar,MDG,2018,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,30570
Madagascar,MDG,2017,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,29620
Madagascar,MDG,2016,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,31000
Madagascar,MDG,2015,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,30000
Madagascar,MDG,2014,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,29680
Madagascar,MDG,2013,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,29200
Madagascar,MDG,2012,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,30480
Madagascar,MDG,2011,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,29120
Madagascar,MDG,2010,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,29190
Madagascar,MDG,2009,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,29120
Madagascar,MDG,2008,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,28530
Madagascar,MDG,2007,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,29720
Madagascar,MDG,2006,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,28270
Madagascar,MDG,2005,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,29510
Madagascar,MDG,2004,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,25760
Madagascar,MDG,2003,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,26890
Madagascar,MDG,2002,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,24370
Madagascar,MDG,2001,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,26490
Madagascar,MDG,2000,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,27550
Madagascar,MDG,1999,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,28100
Madagascar,MDG,1998,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,28430
Madagascar,MDG,1997,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,27460
Madagascar,MDG,1996,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,27550
Madagascar,MDG,1995,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,27500
Madagascar,MDG,1994,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,27110
Madagascar,MDG,1993,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,27150
Madagascar,MDG,1992,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,26690
Madagascar,MDG,1991,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,26360
Madagascar,MDG,1990,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,26260
Madagascar,MDG,1989,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,40358.508
Madagascar,MDG,1988,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,38387.554
Madagascar,MDG,1987,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,44747.682
Madagascar,MDG,1986,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,38195.526
Madagascar,MDG,1985,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,39488.076
Madagascar,MDG,1984,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,39060.775
Madagascar,MDG,1983,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,44142.378
Madagascar,MDG,1982,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,43685.261
Madagascar,MDG,1981,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,40817.186
Madagascar,MDG,1980,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,43738.694
Madagascar,MDG,1979,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,47801.334
Madagascar,MDG,1978,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,40515.605
Madagascar,MDG,1977,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,38183.714
Madagascar,MDG,1976,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,34578.793
Madagascar,MDG,1975,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,36663.72
Madagascar,MDG,1974,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,33167.312
Madagascar,MDG,1973,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,35221.137
Madagascar,MDG,1972,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,33414.625
Madagascar,MDG,1971,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,31699.804
Madagascar,MDG,1970,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,45314.072
Madagascar,MDG,2012,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,143.897975000072
Madagascar,MDG,2011,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,143.181623297616
Madagascar,MDG,2010,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,142.447076804572
Madagascar,MDG,2009,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,144.005235165604
Madagascar,MDG,2008,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,95.3708105035665
Madagascar,MDG,2007,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,177.716326433023
Madagascar,MDG,2006,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,121.832823001623
Madagascar,MDG,2005,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,230.522901205504
Madagascar,MDG,2004,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,81.5481325441535
Madagascar,MDG,2003,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,238.753028483621
Madagascar,MDG,2002,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,74.8830872479984
Madagascar,MDG,2001,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,172.582712846979
Madagascar,MDG,2000,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,74.1087608031296
Madagascar,MDG,1999,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,88.1246170916622
Madagascar,MDG,1998,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,194.656137174323
Madagascar,MDG,1997,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,-12.7041239377892
Madagascar,MDG,1996,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,-10.8315734802303
Madagascar,MDG,1995,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,-3.79013569581838
Madagascar,MDG,1994,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,-5.19896137578697
Madagascar,MDG,1993,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,-12.074873574299
Madagascar,MDG,1992,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,18.7632404466693
Madagascar,MDG,1991,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,-9.19702808029131
Madagascar,MDG,2018,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,14510
Madagascar,MDG,2017,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,13610
Madagascar,MDG,2016,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,14940
Madagascar,MDG,2015,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,14460
Madagascar,MDG,2014,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,14670
Madagascar,MDG,2013,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,14470
Madagascar,MDG,2012,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,15890
Madagascar,MDG,2011,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,15460
Madagascar,MDG,2010,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,16080
Madagascar,MDG,2009,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,16080
Madagascar,MDG,2008,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,15690
Madagascar,MDG,2007,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,16240
Madagascar,MDG,2006,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,15520
Madagascar,MDG,2005,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,16020
Madagascar,MDG,2004,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,14070
Madagascar,MDG,2003,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,14660
Madagascar,MDG,2002,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,13700
Madagascar,MDG,2001,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,14710
Madagascar,MDG,2000,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,15630
Madagascar,MDG,1999,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,15890
Madagascar,MDG,1998,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,16090
Madagascar,MDG,1997,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,15670
Madagascar,MDG,1996,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,15720
Madagascar,MDG,1995,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,15730
Madagascar,MDG,1994,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,15660
